link,name,school,department,rating,difficulty,would_take_again
https://www.ratemyprofessors.com/professor/2482741,Raygan Chain,Southwestern Oklahoma State University,Business,5.0,3,100%
https://www.ratemyprofessors.com/professor/2500558,Robin Sobansky,Southwestern Oklahoma State University,Psychology,0.0,0,N/A
https://www.ratemyprofessors.com/professor/2530337,Amy Maynard,Southwestern Oklahoma State University,Health Science,1.0,5,0%
https://www.ratemyprofessors.com/professor/2548112,Reggy Yount,Southwestern Oklahoma State University,Education,0.0,0,N/A
https://www.ratemyprofessors.com/professor/2551513,Loran Lewis,Southwestern Oklahoma State University,Communication,2.5,2.5,50%
https://www.ratemyprofessors.com/professor/2553079,Taylor Orgeron,Southwestern Oklahoma State University,English,0.0,0,N/A
https://www.ratemyprofessors.com/professor/2590556,Marla Pankratz,Southwestern Oklahoma State University,Education,5.0,3,100%
https://www.ratemyprofessors.com/professor/2594261,D.B. Barnett,Southwestern Oklahoma State University,Health Science,0.0,0,0%
https://www.ratemyprofessors.com/professor/2624737,Wayne Trail,Southwestern Oklahoma State University,Physics,0.0,0,N/A
https://www.ratemyprofessors.com/professor/2625638,Keturah Adams,Southwestern Oklahoma State University,Chemistry,0.0,0,N/A
https://www.ratemyprofessors.com/professor/2645285,Kenny Tapp,Southwestern Oklahoma State University,Chemistry,0.0,0,N/A
https://www.ratemyprofessors.com/professor/205574,Wayne Trail,Southwestern Oklahoma State University,Computer Science,4.3,2.8,100%
https://www.ratemyprofessors.com/professor/179858,Jerry Dunn,Southwestern Oklahoma State University,Economics,4.3,2.8,100%
https://www.ratemyprofessors.com/professor/578889,Muatasem Ubiedat,Southwestern Oklahoma State University,Biology,2.0,3.7,0%
https://www.ratemyprofessors.com/professor/2040307,Regina McGrane,Southwestern Oklahoma State University,Biology,3.2,3.9,63%
https://www.ratemyprofessors.com/professor/1645497,Hardeep Saluja,Southwestern Oklahoma State University,Pharmaceutical Sciences,4.0,1,100%
https://www.ratemyprofessors.com/professor/2551570,Jolie Hicks,Southwestern Oklahoma State University,English,5.0,2.5,100%
https://www.ratemyprofessors.com/professor/307775,Cathy Devaughan,Southwestern Oklahoma State University,Mathematics,4.3,2.7,84%
https://www.ratemyprofessors.com/professor/2203043,Jeremy Evert,Southwestern Oklahoma State University,Computer Science,4.3,3.2,88%
https://www.ratemyprofessors.com/professor/2586187,Daniel Kavish,Southwestern Oklahoma State University,Sociology,3.0,3.5,67%
https://www.ratemyprofessors.com/professor/186033,John Bradshaw,Southwestern Oklahoma State University,Philosophy,3.4,2.8,88%
https://www.ratemyprofessors.com/professor/911129,Jimena Aracena,Southwestern Oklahoma State University,Biology,4.1,2.7,100%
https://www.ratemyprofessors.com/professor/466978,Steve Strickler,Southwestern Oklahoma State University,Communication,4.9,1.8,100%
